Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
396,,0.428160872219003,0.363369633029223,0.401415123237142,0.47497546191862,0.370794660453633,0.575239430859468,0.426013096992226,0.381148577405286,0.503064891920298,0.657476210473067,0.38892584053214,0.274051612373643,0.530550710003701,0.316155988857939,0.562158504951177,0.457117027491772,0.129402937741785
397,,0.42332677986234,0.358865233399648,0.400668915423793,0.469454393608045,0.367926427621523,0.572526409775515,0.425457943665816,0.376608857445729,0.499518584122831,0.653990268547238,0.384254150746771,0.269300318925744,0.530022104346757,0.309864629850702,0.559363130984495,0.451543174800247,0.125003692731956
398,,0.423178038559058,0.356755577876936,0.401995507091968,0.466031976994472,0.363072495136415,0.56793721988226,0.422182539040001,0.369610907383591,0.500281132172545,0.6571843641723,0.379149563066234,0.265012566302031,0.529827922676859,0.310997627153616,0.55673340880843,0.450949239677379,0.124355907463519
399,,0.419119525855223,0.353828668412993,0.393916195335096,0.464837359874641,0.361461872084538,0.564346853671656,0.419286489187232,0.363291089763544,0.498223171170906,0.649969275070003,0.37596595979551,0.262115436150873,0.524638956942373,0.308363178140337,0.556526344070158,0.440509687710055,0.120753936630228
400,,0.418428941232842,0.353638609356892,0.394855864433386,0.465666058237047,0.360822035529683,0.564859763130314,0.41794486864841,0.365193628003856,0.493877566020124,0.654241580639565,0.375776566966373,0.261854694437269,0.52727119735654,0.309625134485859,0.558959354744863,0.444381687837979,0.123914559258649
401,,0.415305373863922,0.350036990243793,0.392175043770616,0.460091178344498,0.35629905298674,0.561201908833044,0.414549180801873,0.360361934353954,0.485599785384067,0.647561543088674,0.368805107112918,0.259025163989638,0.522794231078345,0.302771882507259,0.555791264249289,0.446494726255873,0.119814292065022
402,,0.412362420934701,0.351063309146735,0.391963157601393,0.46075844196098,0.353155028536159,0.556842178434452,0.412319314940795,0.357997889312774,0.488475418390822,0.646588722086117,0.36709155294454,0.256736431170223,0.520302232981325,0.303821977568496,0.54415422595836,0.450823599555234,0.116361810139833
403,,0.411299983054116,0.349286256972198,0.389337611591463,0.457949477381916,0.352835110258731,0.55831341872376,0.412199031720073,0.35305317358919,0.481970791653498,0.647893923597881,0.360084018266487,0.25422558503922,0.517874962107605,0.301196739915403,0.549196252335302,0.453347823827421,0.11593469897383
404,,0.412521786616789,0.350426611308799,0.393870133124395,0.455355759130749,0.353783833426275,0.560311066089059,0.409441770198907,0.353335728773395,0.490717125910464,0.644643080081004,0.358433595041155,0.253684787411004,0.520291445110775,0.301841535128443,0.547229137321711,0.454638490536729,0.115799447104596
405,,0.408431400776536,0.348944150671217,0.389844295909169,0.449059804039743,0.350485365669349,0.551659093378541,0.404722966924427,0.353137940144452,0.477046384971005,0.641781364965149,0.353816017492682,0.247185558771907,0.516008660502478,0.298046454731692,0.535509273135473,0.46058926359469,0.115806565624029
406,,0.411193739266057,0.34707206896863,0.392027644696374,0.452363835172972,0.351356867183721,0.551119188685218,0.408932879649698,0.353768980055842,0.474519870348457,0.644521477455684,0.356269105565308,0.246963445460318,0.516753023570419,0.301804689687698,0.544029987115397,0.467316721044093,0.11549335076896
407,,0.408973244095634,0.347708766806566,0.388462429588153,0.454193428960102,0.350419175680916,0.551632098143875,0.407396955446633,0.352685851849724,0.471818796533806,0.6407355823874,0.356611816398984,0.245727336595824,0.519050839997541,0.298129356973368,0.54640087836862,0.461388791644704,0.112738483748242
408,,0.409950686945773,0.349580848509153,0.391613084800069,0.455377283763539,0.350639808975693,0.549661446013243,0.408377726323289,0.356434417293507,0.480124139147563,0.648047953589953,0.354402233392391,0.247156587470395,0.519342112502387,0.303591693563839,0.541327792280937,0.461685759206137,0.115628602638195
409,,0.404946604528217,0.344705833720183,0.388738802852356,0.453181771218983,0.348146652744706,0.547110396337287,0.405278120250837,0.351480283063783,0.476109277729187,0.645210558999162,0.351759752490628,0.242733635439628,0.517249265615713,0.299105761153115,0.541783334705137,0.473256072272767,0.113130002317078
410,,0.403002343206746,0.341512841577699,0.38816763143967,0.451782670087649,0.346116826432751,0.540699028104064,0.403899489490254,0.352845966454107,0.471607488038102,0.642835254384585,0.352517323807175,0.243380661173386,0.518101507389152,0.299575540522616,0.543408792900578,0.479994951551456,0.114703195111855
411,,0.403161708888833,0.342681704772715,0.384630053657869,0.449705543023436,0.345741749831629,0.539956659150743,0.403714438381451,0.351442609039223,0.464505685117267,0.643670259078447,0.348666336281398,0.241304384565056,0.515900781796979,0.293367083757056,0.540758364250687,0.475506172642092,0.111763246585869
412,,0.398104504577248,0.336932418325684,0.381755771710156,0.446110929347545,0.338482914433444,0.534085195610845,0.400799883417801,0.346403708254237,0.463366456705645,0.637387456770267,0.344427544391199,0.237103545845878,0.511790603117479,0.292842036226437,0.532279063218418,0.473278915931339,0.108987024006851
413,,0.395034059102357,0.333891473428081,0.381129325644629,0.441375510133797,0.334688021763268,0.528875115320268,0.395673967703955,0.345179302456017,0.465617351551188,0.636001186841623,0.338899077521641,0.233433847654411,0.508511090470319,0.289673328322353,0.520610965216748,0.471234408489161,0.109093801798352
414,,0.3963833552107,0.334091035436986,0.377591747862829,0.440223942279545,0.33496381338174,0.530008915176249,0.395035541378585,0.350152273698021,0.459884460189479,0.635944438949807,0.340711837457663,0.231357571046081,0.508047212036675,0.289516735199186,0.517660292696361,0.473393134224198,0.108688046190649
415,,0.39843386032023,0.334917792331022,0.379848796187155,0.443065193807794,0.333728266930985,0.534206674166843,0.395553684483233,0.349238678602425,0.458129680942546,0.636787550485357,0.338736740810953,0.232999278131737,0.511930845434627,0.289000899028754,0.506696214804818,0.480600308503609,0.107912127572411
416,,0.394120362525054,0.331677285424514,0.376679716090958,0.44025622922873,0.332261055520714,0.531898581602883,0.391371529424283,0.347110096214749,0.45463849710048,0.631591064963365,0.333262386178292,0.229242666035736,0.50678503118234,0.284386007575423,0.502202909984299,0.47503787764137,0.104744386424557
417,,0.394779074011017,0.333786940947226,0.378393230329018,0.441526182563326,0.330231229208759,0.528888612937601,0.388540247459595,0.350020414612059,0.458193992223847,0.631696453905309,0.331611962952959,0.227137418125895,0.506094607467149,0.28672569306274,0.503020815700477,0.468344685679825,0.107620268275642
418,,0.391942364869854,0.326479170240173,0.375039901390019,0.438706455667866,0.328057991255199,0.523503063621694,0.386643473594364,0.347015911153348,0.455649102949499,0.628040268304033,0.328725976985164,0.225167369623108,0.505468910975256,0.283105628509528,0.502699865356154,0.461126089571128,0.106025719922565
419,,0.391559887232844,0.326849785399568,0.373538273321182,0.437877757305461,0.330165039220326,0.52222078997505,0.384709689507371,0.348993797442781,0.455391857824294,0.62624865629099,0.329005556875794,0.222685494793616,0.505673880515704,0.28526108679312,0.508187080920382,0.46153727542542,0.106125379194632
420,,0.390104347336442,0.329596138760216,0.371806334198842,0.438684931035077,0.328929492769571,0.520196147375085,0.385338863277301,0.345800923861267,0.458423675371352,0.628242939346232,0.324884008165536,0.221912926753307,0.503753639557827,0.283732001002196,0.503807661705913,0.458087882981075,0.106032838441998
421,,0.38690640931588,0.322858545221464,0.368572767007665,0.434864308714893,0.325476581706301,0.515566464629831,0.380129674564494,0.344538844038486,0.453012340416149,0.625154232663114,0.319382597414427,0.218388085069398,0.501498974612904,0.280729097581465,0.499718133125026,0.45083502138452,0.102494934283608
422,,0.386768292391404,0.321984273563403,0.370295493687865,0.434606013121416,0.324836745151445,0.512529500729884,0.38048127167122,0.342476191193791,0.450816569526007,0.623378834333447,0.315594740831696,0.220309848069666,0.502944549266587,0.280563293098112,0.500536038841204,0.454410053951011,0.101227837824467
423,,0.386608926709317,0.322668486165364,0.370028332865802,0.435380899901848,0.32834481453841,0.515849914593827,0.379380217573841,0.34302246454992,0.452883717853547,0.624465151119636,0.313195764995966,0.218272199863352,0.504131215027072,0.282147647050154,0.499293650411567,0.457071340174629,0.102978993605078
424,,0.384749660418292,0.323001089513539,0.367448849066572,0.435122604308371,0.326888634792878,0.515687943185829,0.376770996939717,0.341986428874503,0.44883210713157,0.621141346027567,0.311130481287763,0.219373109320792,0.504605881331267,0.279863229723954,0.494531161431294,0.453176496388132,0.101875623092904
425,,0.383442861825173,0.317479873933828,0.361340999927682,0.427083153961393,0.324869840145662,0.508277751269957,0.376539683053713,0.336985202114078,0.431752868283146,0.615871898930383,0.305105985579991,0.21468941557642,0.503408427700231,0.273875845602865,0.493661489530548,0.458807458226087,0.0985085634009155
426,,0.377227600223749,0.315664809948071,0.362732078690838,0.428858936166549,0.319144406146182,0.504795365998017,0.375947519505544,0.337625660531609,0.443962824404478,0.615596266312992,0.304510750974133,0.213260164701849,0.50352709427628,0.276685310459684,0.488919707024102,0.45558650236746,0.0982878892984807
427,,0.377110732056885,0.311996670165337,0.359820946974565,0.42509212542834,0.321505182400303,0.505483744482006,0.374689171965682,0.334705923628159,0.455851224119303,0.614145141650845,0.299577518710433,0.211830913827278,0.497960553072547,0.277026130786576,0.485824089186924,0.44608354040158,0.09512726667006
428,,0.373965915930353,0.313384101274869,0.360889590262817,0.424640108139755,0.317919891360166,0.503540087586039,0.368850809482944,0.335779633328137,0.462907090410637,0.610618665516576,0.295600269298566,0.209262125093251,0.499104067350833,0.274971997465034,0.477551852892927,0.441183575637924,0.0945933777125564
429,,0.37330720444439,0.313469627850114,0.36030920640799,0.425468806502161,0.319607736065215,0.502230818704728,0.369831580359601,0.339207969563155,0.465562227595787,0.612734551197137,0.295933961426092,0.206693336359225,0.495856918315323,0.275893133483663,0.468834427411644,0.429247764034144,0.0927425626598776
430,,0.370396124651587,0.308414056957848,0.354275056806221,0.420238320734248,0.316088635013511,0.497223202674148,0.364890715754557,0.33358512139748,0.46308164960274,0.609459387155196,0.290080821135157,0.204684659454422,0.49202722427012,0.272577043816598,0.459216270318875,0.415495881573905,0.0909415772432324
431,,0.371139831167997,0.308461571721873,0.356476830477707,0.421443700170475,0.311311924181575,0.496251374226165,0.366075042850897,0.333848839569405,0.469301469237158,0.607878553026041,0.290279232670443,0.204008662419152,0.493796435040298,0.275994458445712,0.456710786985774,0.411041368152399,0.0909771698403992
432,,0.369248691740555,0.30545863863549,0.354293481690502,0.420206033785064,0.311808349094824,0.491378734368916,0.362272242564993,0.330458177358947,0.472397598065517,0.606719274664661,0.286274927140128,0.200696276946328,0.491423103519327,0.272190166688774,0.453232099382792,0.405787326680879,0.0896460067063573
433,,0.366220743780887,0.302845326614112,0.352672091873843,0.418839219602914,0.31037423267877,0.488530737111632,0.360532762142244,0.327491347924797,0.477220944163108,0.60431964952502,0.280881740862811,0.199508453584354,0.486493046678037,0.271407201072939,0.445560350829786,0.409910607053094,0.0831823910608481
434,,0.367283181661472,0.305430129777075,0.353187988633689,0.417698414065056,0.309756459453392,0.48974552267161,0.361041652691453,0.329149005005465,0.481428739425388,0.60555999630328,0.277418557701456,0.201990328413845,0.489492074690901,0.273258684470384,0.4464817889151,0.406860978633755,0.0850189690746602
435,,0.367612537404454,0.303529539216073,0.354744891355367,0.415879582594321,0.311179544204708,0.485007858987692,0.360976884803372,0.328414361526533,0.483743945552232,0.604830380551363,0.277012715924735,0.201179131971521,0.489955953124545,0.274621965777955,0.4442040767941,0.404885002167292,0.0862433544172015
436,,0.365275174067166,0.301952049050441,0.351842972081234,0.416191689769773,0.30948066783492,0.483941547218378,0.358839544496696,0.32411952272662,0.48525066699986,0.605997765754431,0.274252991843031,0.200686619845824,0.489977528865645,0.273811366081561,0.439193110127899,0.402623479968682,0.0844138949228228
437,,0.361397275803031,0.298169873834047,0.350590079950179,0.413587209202211,0.305586490182094,0.476207412486511,0.351483762921772,0.3146633425619,0.482926273547116,0.599990596063642,0.265306435342866,0.196987950352846,0.487345288451477,0.270992689864556,0.435103581547012,0.40103584569794,0.0802424425348622
438,,0.362714698774956,0.298074844305997,0.349447737124806,0.416536083894409,0.30443919704925,0.475532531619856,0.351095155593286,0.316217396075026,0.48683088705469,0.603022554854944,0.26807517813072,0.196688580237227,0.487604197344674,0.269445181353259,0.433395297456262,0.385365095917667,0.0796800794996251
439,,0.36357527345823,0.300593126799325,0.353842072025636,0.419506483219396,0.306755846644416,0.477449193281156,0.35317698056732,0.314908223721544,0.485425226191964,0.604652030034227,0.266623166440673,0.19894834175513,0.491833042600222,0.271112437546978,0.435258880100716,0.399196931182908,0.0844423690005565
440,,0.359187405011413,0.299034642539303,0.352202257324698,0.415642811633634,0.303766265500178,0.47202315111325,0.352954919236757,0.314842294178563,0.482834400288115,0.603168478005328,0.26258278608576,0.196891379347808,0.490193286276642,0.269684676718103,0.436573741188748,0.412594736935283,0.0839725467179534
441,,0.358263084055304,0.29603170945292,0.349364825145545,0.412123534172507,0.304582608690856,0.468729732483973,0.352372008244027,0.31586891134784,0.477698685109917,0.599941955013514,0.258163620072573,0.193791450086069,0.485662380645697,0.265954075842655,0.436842925348503,0.420304471703275,0.0791319535032548
